Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Job Description,Minimum Qual Requirements,Preferred Skills,Additional Information,To Apply,Hours/Shift,Work Location 1,Recruitment Contact,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date 
356755,5,2,1,824,38,31220,1,8,2,56261,64700,1,24,383,1112,55,881,155,588,1,1,1,1,2018-08-03,2018-11-30,2018-08-03,2018-10-16
356755,5,1,1,824,38,31220,1,8,2,56261,64700,1,24,383,1112,55,881,155,588,1,1,1,1,2018-08-03,2018-11-30,2018-08-03,2018-10-16
356756,2,2,1,921,208,31316,5,69,2,54436,75693,1,4,45,1113,231,882,141,67,1,1,1,1,2018-08-10,2018-11-02,2018-08-10,2018-10-16
356756,2,1,1,921,208,31316,5,69,2,54436,75693,1,4,45,1113,231,882,141,67,1,1,1,1,2018-08-10,2018-11-02,2018-08-10,2018-10-16
356778,13,1,1,711,267,6088,1,110,2,43618,65433,1,45,112,1114,94,883,488,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356778,13,2,1,711,267,6088,1,110,2,43618,65433,1,45,112,1114,94,883,488,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356793,13,1,1,711,268,6088,1,34,2,58162,65433,1,45,159,1115,94,884,489,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356793,13,2,1,711,268,6088,1,34,2,58162,65433,1,45,159,1115,94,884,489,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356797,4,2,1,922,58,56058,3,63,2,50362,78177,1,157,436,1116,62,885,87,9,1,1,1,3,2018-09-11,2018-11-02,2018-09-11,2018-10-16
356797,4,1,1,922,58,56058,3,63,2,50362,78177,1,157,436,1116,62,885,87,9,1,1,1,3,2018-09-11,2018-11-02,2018-09-11,2018-10-16
356819,5,1,1,923,269,95672,3,22,2,85000,122000,1,20,165,1117,290,886,490,686,1,1,1,1,2018-08-02,2018-11-02,2018-08-02,2018-10-16
356819,5,2,1,923,269,95672,3,22,2,85000,122000,1,20,165,1117,290,886,490,686,1,1,1,1,2018-08-02,2018-11-02,2018-08-02,2018-10-16
356820,22,2,1,123,135,31143,5,44,2,54165,60178,1,77,403,1118,145,887,2,687,1,88,1,1,2018-08-03,2018-12-01,2018-09-17,2018-10-16
356820,22,1,1,123,135,31143,5,44,2,54165,60178,1,77,403,1118,145,887,2,687,1,88,1,1,2018-08-03,2018-12-01,2018-09-17,2018-10-16
356822,5,1,8,924,8,21744,1,84,2,59708,65678,1,8,212,1119,8,888,155,688,1,1,1,1,2018-08-03,2018-11-30,2018-08-03,2018-10-16
356822,5,2,8,924,8,21744,1,84,2,59708,65678,1,8,212,1119,8,888,155,688,1,1,1,1,2018-08-03,2018-11-30,2018-08-03,2018-10-16
356824,13,2,1,710,270,6088,5,102,2,91588,91588,1,45,420,1120,94,889,491,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356824,13,1,1,710,270,6088,5,102,2,91588,91588,1,45,420,1120,94,889,491,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356827,13,2,8,711,270,6088,1,34,2,43618,58162,1,45,420,1121,94,890,492,150,1,105,1,1,2018-08-03,2018-11-02,2018-09-12,2018-10-16
356827,13,1,8,711,270,6088,1,34,2,43618,58162,1,45,420,1121,94,890,492,150,1,105,1,1,2018-08-03,2018-11-02,2018-09-12,2018-10-16
356831,5,1,1,925,8,21744,5,84,2,70286,80829,1,8,212,1122,8,891,155,689,1,1,1,1,2018-08-08,2018-11-30,2018-08-08,2018-10-16
356831,5,2,1,925,8,21744,5,84,2,70286,80829,1,8,212,1122,8,891,155,689,1,1,1,1,2018-08-08,2018-11-30,2018-08-08,2018-10-16
356840,41,2,1,926,58,56058,3,41,2,60000,65000,1,139,355,1123,62,892,2,690,141,165,1,1,2018-08-02,2018-11-02,2018-10-10,2018-10-16
356840,41,1,1,926,58,56058,3,41,2,60000,65000,1,139,355,1123,62,892,2,690,141,165,1,1,2018-08-02,2018-11-02,2018-10-10,2018-10-16
356843,13,1,1,711,244,6088,1,34,2,43618,58162,1,45,420,1124,94,893,493,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356843,13,2,1,711,244,6088,1,34,2,43618,58162,1,45,420,1124,94,893,493,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356858,5,1,1,927,271,51214,5,22,2,55977,65000,1,8,212,1125,291,894,216,691,1,1,1,1,2018-08-03,2018-11-30,2018-08-03,2018-10-16
356858,5,2,1,927,271,51214,5,22,2,55977,65000,1,8,212,1125,291,894,216,691,1,1,1,1,2018-08-03,2018-11-30,2018-08-03,2018-10-16
356868,5,2,1,928,8,21744,5,84,1,70286,80829,1,8,46,1126,8,895,155,692,1,1,1,1,2018-08-07,2018-12-05,2018-08-07,2018-10-16
356868,5,1,1,928,8,21744,5,84,1,70286,80829,1,8,46,1126,8,895,155,692,1,1,1,1,2018-08-07,2018-12-05,2018-08-07,2018-10-16
356874,13,2,1,710,272,6088,5,102,2,91588,91588,1,45,467,1127,94,896,494,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356874,13,1,1,710,272,6088,5,102,2,91588,91588,1,45,467,1127,94,896,494,150,1,105,1,1,2018-08-03,2018-11-02,2018-08-03,2018-10-16
356943,33,2,1,929,193,52406,3,38,3,15.03,17.28,2,23,315,1128,210,897,495,355,1,1,1,1,2018-08-15,2018-11-02,2018-08-16,2018-10-16
356943,33,1,1,929,193,52406,3,38,3,15.03,17.28,2,23,315,1128,210,897,495,355,1,1,1,1,2018-08-15,2018-11-02,2018-08-16,2018-10-16
356965,29,1,1,930,196,0527A,9,111,2,80000,90000,1,2,351,1129,214,898,323,693,1,129,1,1,2018-10-04,2018-11-02,2018-10-03,2018-10-16
356965,29,2,1,930,196,0527A,9,111,2,80000,90000,1,2,351,1129,214,898,323,693,1,129,1,1,2018-10-04,2018-11-02,2018-10-03,2018-10-16
356978,10,1,2,155,77,20210,3,11,2,53134,79726,1,22,124,1130,211,237,2,694,41,36,1,6,2018-08-08,2018-11-02,2018-10-10,2018-10-16
356978,10,2,2,155,77,20210,3,11,2,53134,79726,1,22,124,1130,211,237,2,694,41,36,1,6,2018-08-08,2018-11-02,2018-10-10,2018-10-16
356996,23,2,1,409,48,56057,3,40,2,47000,50760,1,78,242,477,49,389,2,183,1,74,1,1,2018-08-06,2018-11-02,2018-08-30,2018-10-16
356996,23,1,1,409,48,56057,3,40,2,47000,50760,1,78,242,477,49,389,2,183,1,74,1,1,2018-08-06,2018-11-02,2018-08-30,2018-10-16
357001,2,2,1,514,24,1002C,3,56,2,55590,150371,1,9,66,1131,24,491,496,67,1,1,1,1,2018-08-07,2018-11-02,2018-10-09,2018-10-16
357001,2,1,1,514,24,1002C,3,56,2,55590,150371,1,9,66,1131,24,491,496,67,1,1,1,1,2018-08-07,2018-11-02,2018-10-09,2018-10-16
357180,43,1,16,931,273,31623,3,23,2,46235,61800,1,115,399,1132,292,25,497,695,142,141,1,2,2018-08-06,2018-10-31,2018-10-01,2018-10-16
357214,33,2,1,932,58,56058,3,63,2,50362,69000,1,116,296,1133,62,899,2,355,1,1,1,1,2018-08-23,2018-11-02,2018-08-23,2018-10-16
357214,33,1,1,932,58,56058,3,63,2,50362,69000,1,116,296,1133,62,899,2,355,1,1,1,1,2018-08-23,2018-11-02,2018-08-23,2018-10-16
357218,24,1,1,933,74,12626,5,42,2,58152,74479,1,79,330,1134,81,900,2,696,75,78,1,1,2018-08-03,2018-11-02,2018-08-30,2018-10-16
357218,24,2,1,933,74,12626,5,42,2,58152,74479,1,79,330,1134,81,900,2,696,75,78,1,1,2018-08-03,2018-11-02,2018-08-30,2018-10-16
357222,33,1,8,934,67,30087,5,51,2,70000,88000,1,23,444,1135,72,901,2,697,1,1,1,1,2018-08-23,2018-11-02,2018-08-23,2018-10-16
357222,33,2,8,934,67,30087,5,51,2,70000,88000,1,23,444,1135,72,901,2,697,1,1,1,1,2018-08-23,2018-11-02,2018-08-23,2018-10-16
357267,2,1,1,935,99,34172,5,35,2,45144,64357,1,4,80,1136,293,902,498,185,143,94,1,1,2018-08-10,2018-11-02,2018-08-15,2018-10-16
357267,2,2,1,935,99,34172,5,35,2,45144,64357,1,4,80,1136,293,902,498,185,143,94,1,1,2018-08-10,2018-11-02,2018-08-15,2018-10-16
357402,9,1,1,936,252,10022,4,41,2,60435,110000,1,21,255,1137,271,903,499,4,1,1,1,1,2018-08-09,2018-11-02,2018-08-21,2018-10-16
357402,9,2,1,936,252,10022,4,41,2,60435,110000,1,21,255,1137,271,903,499,4,1,1,1,1,2018-08-09,2018-11-02,2018-08-21,2018-10-16
357427,24,2,8,937,274,1000A,3,11,1,49990,136023,1,79,468,1138,294,904,2,698,75,78,1,13,2018-08-20,2018-11-02,2018-10-11,2018-10-16
357427,24,1,8,937,274,1000A,3,11,1,49990,136023,1,79,468,1138,294,904,2,698,75,78,1,13,2018-08-20,2018-11-02,2018-10-11,2018-10-16
357428,5,2,1,938,176,51197,1,112,2,45250,70000,1,8,469,1139,191,905,155,699,1,1,1,1,2018-08-06,2018-11-04,2018-08-06,2018-10-16
357428,5,1,1,938,176,51197,1,112,2,45250,70000,1,8,469,1139,191,905,155,699,1,1,1,1,2018-08-06,2018-11-04,2018-08-06,2018-10-16
357431,24,1,1,939,70,1001A,3,11,2,49990,136023,1,79,468,1140,45,906,2,700,75,78,1,13,2018-08-20,2018-11-02,2018-10-12,2018-10-16
357431,24,2,1,939,70,1001A,3,11,2,49990,136023,1,79,468,1140,45,906,2,700,75,78,1,13,2018-08-20,2018-11-02,2018-10-12,2018-10-16
357469,24,1,1,940,70,1001A,3,11,2,49990,136023,1,79,468,1141,45,906,2,701,75,78,1,13,2018-08-20,2018-11-02,2018-10-12,2018-10-16
357469,24,2,1,940,70,1001A,3,11,2,49990,136023,1,79,468,1141,45,906,2,701,75,78,1,13,2018-08-20,2018-11-02,2018-10-12,2018-10-16
357472,9,1,8,126,58,56058,3,20,2,50362,61280,1,31,64,1142,62,907,500,4,1,1,1,1,2018-09-11,2018-11-02,2018-09-11,2018-10-16
357472,9,2,8,126,58,56058,3,20,2,50362,61280,1,31,64,1142,62,907,500,4,1,1,1,1,2018-09-11,2018-11-02,2018-09-11,2018-10-16
357584,2,1,1,941,32,10124,5,56,2,49390,71794,1,9,66,1143,32,908,501,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-18,2018-10-16
357584,2,2,1,941,32,10124,5,56,2,49390,71794,1,9,66,1143,32,908,501,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-18,2018-10-16
357592,2,1,1,942,32,10124,5,56,2,49390,71794,1,9,66,1144,32,909,502,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-25,2018-10-16
357592,2,2,1,942,32,10124,5,56,2,49390,71794,1,9,66,1144,32,909,502,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-25,2018-10-16
357604,34,2,1,527,67,30087,6,51,2,100000,109153,1,16,470,1145,72,910,2,311,1,106,1,37,2018-08-06,2018-11-04,2018-08-06,2018-10-16
357604,34,1,1,527,67,30087,6,51,2,100000,109153,1,16,470,1145,72,910,2,311,1,106,1,37,2018-08-06,2018-11-04,2018-08-06,2018-10-16
357613,2,1,1,106,15,12158,5,56,2,47450,76677,1,9,66,1146,15,911,503,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-25,2018-10-16
357613,2,2,1,106,15,12158,5,56,2,47450,76677,1,9,66,1146,15,911,503,67,1,1,1,1,2018-09-18,2018-11-02,2018-09-25,2018-10-16
357626,2,2,1,8,156,22426,3,11,2,53134,79726,1,4,425,1147,170,912,69,67,1,1,1,1,2018-08-10,2018-11-02,2018-08-10,2018-10-16
357626,2,1,1,8,156,22426,3,11,2,53134,79726,1,4,425,1147,170,912,69,67,1,1,1,1,2018-08-10,2018-11-02,2018-08-10,2018-10-16
357632,9,1,1,943,74,12626,5,86,2,58152,69576,1,21,301,1148,81,913,300,702,1,1,1,1,2018-10-11,2018-11-10,2018-10-11,2018-10-16
357636,6,1,1,944,34,10050,9,88,2,54643,127966,1,43,22,1149,34,914,2,703,23,15,1,2,2018-08-15,2018-11-02,2018-08-15,2018-10-16
357636,6,2,1,944,34,10050,9,88,2,54643,127966,1,43,22,1149,34,914,2,703,23,15,1,2,2018-08-15,2018-11-02,2018-08-15,2018-10-16
357652,4,1,1,154,216,82991,2,11,2,67060,178873,1,13,178,1150,238,915,504,9,1,1,1,3,2018-08-28,2018-11-02,2018-08-30,2018-10-16
357652,4,2,1,154,216,82991,2,11,2,67060,178873,1,13,178,1150,238,915,504,9,1,1,1,3,2018-08-28,2018-11-02,2018-08-30,2018-10-16
357710,5,2,1,945,34,10050,9,22,2,54643,98000,1,8,471,1151,34,916,505,704,1,1,1,2,2018-08-08,2018-12-05,2018-08-08,2018-10-16
357710,5,1,1,945,34,10050,9,22,2,54643,98000,1,8,471,1151,34,916,505,704,1,1,1,2,2018-08-08,2018-12-05,2018-08-08,2018-10-16
357720,27,1,1,946,275,91225,3,35,2,77131,84906,1,162,472,1152,295,2,2,285,144,103,1,1,2018-08-31,2018-11-02,2018-08-31,2018-10-16
357720,27,2,1,946,275,91225,3,35,2,77131,84906,1,162,472,1152,295,2,2,285,144,103,1,1,2018-08-31,2018-11-02,2018-08-31,2018-10-16
357742,24,2,1,947,39,12627,3,58,2,65731,97873,1,79,473,1153,40,917,2,705,75,78,1,1,2018-09-07,2018-11-02,2018-10-03,2018-10-16
357742,24,1,1,947,39,12627,3,58,2,65731,97873,1,79,473,1153,40,917,2,705,75,78,1,1,2018-09-07,2018-11-02,2018-10-03,2018-10-16
357743,5,1,1,948,58,56058,3,22,2,50362,75600,1,8,474,1154,62,918,216,706,1,1,1,1,2018-08-08,2018-12-06,2018-08-09,2018-10-16
357743,5,2,1,948,58,56058,3,22,2,50362,75600,1,8,474,1154,62,918,216,706,1,1,1,1,2018-08-08,2018-12-06,2018-08-09,2018-10-16
357769,5,1,1,949,30,13632,6,36,3,46.9748,60.9436,2,8,471,1155,30,919,155,707,1,1,1,2,2018-08-10,2018-12-05,2018-08-10,2018-10-16
357769,5,2,1,949,30,13632,6,36,3,46.9748,60.9436,2,8,471,1155,30,919,155,707,1,1,1,2,2018-08-10,2018-12-05,2018-08-10,2018-10-16
357774,5,2,1,950,49,82989,2,8,2,67060,155520,1,155,475,1156,50,920,155,708,1,1,1,1,2018-08-16,2018-12-05,2018-08-24,2018-10-16
357774,5,1,1,950,49,82989,2,8,2,67060,155520,1,155,475,1156,50,920,155,708,1,1,1,1,2018-08-16,2018-12-05,2018-08-24,2018-10-16
357776,5,1,1,951,176,51197,1,22,2,45250,74500,1,8,469,1157,191,905,155,709,1,1,1,1,2018-08-08,2018-12-05,2018-08-08,2018-10-16
357776,5,2,1,951,176,51197,1,22,2,45250,74500,1,8,469,1157,191,905,155,709,1,1,1,1,2018-08-08,2018-12-05,2018-08-08,2018-10-16
357792,5,1,1,952,250,13368,1,22,1,54110,60000,1,8,453,1158,268,2,155,710,1,1,1,1,2018-08-14,2018-12-12,2018-08-14,2018-10-16
357792,5,2,1,952,250,13368,1,22,1,54110,60000,1,8,453,1158,268,2,155,710,1,1,1,1,2018-08-14,2018-12-12,2018-08-14,2018-10-16
357840,2,1,8,953,152,91580,1,60,2,69987,69987,1,3,9,1159,166,364,506,4,13,166,1,1,2018-08-17,2018-11-02,2018-08-17,2018-10-16
357840,2,2,8,953,152,91580,1,60,2,69987,69987,1,3,9,1159,166,364,506,4,13,166,1,1,2018-08-17,2018-11-02,2018-08-17,2018-10-16
357845,5,1,1,662,175,51011,6,22,2,78429,78429,1,163,217,783,190,25,216,711,1,1,1,2,2018-08-08,2018-11-02,2018-08-08,2018-10-16
357866,5,1,1,954,8,21744,6,22,1,78630,100349.28,1,8,371,1160,8,921,155,712,1,1,1,1,2018-08-10,2018-12-06,2018-08-10,2018-10-16
357866,5,2,1,954,8,21744,6,22,1,78630,100349.28,1,8,371,1160,8,921,155,712,1,1,1,1,2018-08-10,2018-12-06,2018-08-10,2018-10-16
357964,24,1,8,372,28,10209,1,11,3,13.5,17.9,2,79,283,1161,28,922,2,713,92,78,1,1,2018-09-12,2018-11-02,2018-09-13,2018-10-16
357964,24,2,8,372,28,10209,1,11,3,13.5,17.9,2,79,283,1161,28,922,2,713,92,78,1,1,2018-09-12,2018-11-02,2018-09-13,2018-10-16
357984,44,1,1,955,34,10050,9,36,2,80000,85000,1,5,207,1162,34,923,2,714,1,1,1,2,2018-08-08,2018-11-02,2018-08-08,2018-10-16
357984,44,2,1,955,34,10050,9,36,2,80000,85000,1,5,207,1162,34,923,2,714,1,1,1,2,2018-08-08,2018-11-02,2018-08-08,2018-10-16
358107,27,1,1,829,22,10251,6,42,2,33875,54879,1,18,476,1163,22,924,507,715,145,167,1,25,2018-08-28,2018-11-02,2018-09-10,2018-10-16
358107,27,2,1,829,22,10251,6,42,2,33875,54879,1,18,476,1163,22,924,507,715,145,167,1,25,2018-08-28,2018-11-02,2018-09-10,2018-10-16
358130,22,2,5,123,135,31143,1,23,2,41996,50000,1,77,477,1164,145,925,2,716,1,1,1,1,2018-08-09,2018-12-07,2018-08-09,2018-10-16
358130,22,1,5,123,135,31143,1,23,2,41996,50000,1,77,477,1164,145,925,2,716,1,1,1,1,2018-08-09,2018-12-07,2018-08-09,2018-10-16
358136,5,1,1,686,218,51195,1,22,3,19.92,24.74,2,119,217,1064,240,652,155,717,1,168,1,1,2018-08-10,2018-12-06,2018-09-25,2018-10-16
358136,5,2,1,686,218,51195,1,22,3,19.92,24.74,2,119,217,1064,240,652,155,717,1,168,1,1,2018-08-10,2018-12-06,2018-09-25,2018-10-16
358143,22,1,1,956,135,31143,6,93,2,70000,81159,1,77,403,1165,145,926,2,718,1,88,1,1,2018-08-14,2018-12-12,2018-08-14,2018-10-16
358143,22,2,1,956,135,31143,6,93,2,70000,81159,1,77,403,1165,145,926,2,718,1,88,1,1,2018-08-14,2018-12-12,2018-08-14,2018-10-16
358147,5,1,1,456,175,51011,5,22,2,73576,73576,1,119,217,1166,190,25,274,719,1,169,1,2,2018-08-08,2018-11-02,2018-08-08,2018-10-16
358151,13,1,1,711,276,6088,1,34,2,58162,65433,1,45,478,1167,94,927,508,150,1,105,1,1,2018-08-09,2018-11-02,2018-08-23,2018-10-16
358151,13,2,1,711,276,6088,1,34,2,58162,65433,1,45,478,1167,94,927,508,150,1,105,1,1,2018-08-09,2018-11-02,2018-08-23,2018-10-16
358197,22,1,1,957,222,31145,2,23,2,100000,140000,1,77,6,1168,167,928,2,720,1,1,1,1,2018-08-09,2018-12-07,2018-08-09,2018-10-16
358197,22,2,1,957,222,31145,2,23,2,100000,140000,1,77,6,1168,167,928,2,720,1,1,1,1,2018-08-09,2018-12-07,2018-08-09,2018-10-16
358198,5,2,1,958,277,81805,3,22,3,16.3733,23.22,2,159,463,1169,296,929,155,721,1,1,1,1,2018-08-08,2018-12-06,2018-08-08,2018-10-16
358198,5,1,1,958,277,81805,3,22,3,16.3733,23.22,2,159,463,1169,296,929,155,721,1,1,1,1,2018-08-08,2018-12-06,2018-08-08,2018-10-16
358269,5,2,1,959,278,51008,3,22,2,70910,70910,1,164,429,1170,157,930,509,722,1,1,1,38,2018-08-10,2018-12-06,2018-08-10,2018-10-16
358269,5,1,1,959,278,51008,3,22,2,70910,70910,1,164,429,1170,157,930,509,722,1,1,1,38,2018-08-10,2018-12-06,2018-08-10,2018-10-16
358408,1,2,1,960,2,10009,4,63,2,60435,75000,1,1,479,1171,2,931,2,723,1,1,1,1,2018-08-16,2018-11-02,2018-08-16,2018-10-16
358408,1,1,1,960,2,10009,4,63,2,60435,75000,1,1,479,1171,2,931,2,723,1,1,1,1,2018-08-16,2018-11-02,2018-08-16,2018-10-16
358731,27,2,1,961,8,21744,5,40,2,70286,88213,1,121,311,1172,8,932,2,724,146,170,1,39,2018-08-29,2018-11-02,2018-08-29,2018-10-16
358731,27,1,1,961,8,21744,5,40,2,70286,88213,1,121,311,1172,8,932,2,724,146,170,1,39,2018-08-29,2018-11-02,2018-08-29,2018-10-16
358769,2,1,1,962,279,20510,3,11,2,53134,79726,1,4,480,1173,297,933,368,67,1,1,1,2,2018-08-10,2018-11-02,2018-08-10,2018-10-16
358769,2,2,1,962,279,20510,3,11,2,53134,79726,1,4,480,1173,297,933,368,67,1,1,1,2,2018-08-10,2018-11-02,2018-08-10,2018-10-16
358788,2,2,1,874,71,20403,3,11,2,52000,52000,1,4,480,1174,77,934,510,67,1,1,1,2,2018-08-10,2018-11-02,2018-08-10,2018-10-16
358788,2,1,1,874,71,20403,3,11,2,52000,52000,1,4,480,1174,77,934,510,67,1,1,1,2,2018-08-10,2018-11-02,2018-08-10,2018-10-16
358789,2,2,1,963,44,10015,2,11,2,67060,178873,1,9,121,1175,229,935,511,207,1,1,1,6,2018-08-16,2018-11-02,2018-09-24,2018-10-16
358789,2,1,1,963,44,10015,2,11,2,67060,178873,1,9,121,1175,229,935,511,207,1,1,1,6,2018-08-16,2018-11-02,2018-09-24,2018-10-16
358790,5,1,1,964,8,21744,1,84,2,59708,65678,1,8,212,1176,8,936,155,725,1,1,1,1,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358790,5,2,1,964,8,21744,1,84,2,59708,65678,1,8,212,1176,8,936,155,725,1,1,1,1,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358798,7,2,15,965,280,11702,1,42,3,16,16.77,2,15,6,1177,298,25,2,726,1,171,1,40,2018-08-13,2018-11-02,2018-08-13,2018-10-16
358798,7,1,15,965,280,11702,1,42,3,16,16.77,2,15,6,1177,298,25,2,726,1,171,1,40,2018-08-13,2018-11-02,2018-08-13,2018-10-16
358799,5,1,1,966,281,6795,3,22,3,41.0509,57.69,2,8,471,1178,299,937,155,727,1,1,1,2,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358799,5,2,1,966,281,6795,3,22,3,41.0509,57.69,2,8,471,1178,299,937,155,727,1,1,1,2,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358801,2,2,1,967,166,21210,3,46,2,53134,79726,1,9,481,1179,181,938,220,67,1,1,1,2,2018-09-18,2018-11-02,2018-09-25,2018-10-16
358801,2,1,1,967,166,21210,3,46,2,53134,79726,1,9,481,1179,181,938,220,67,1,1,1,2,2018-09-18,2018-11-02,2018-09-25,2018-10-16
358802,27,1,15,372,28,10209,1,42,3,13.5,17.9,2,17,42,1081,28,939,512,530,1,89,1,1,2018-09-13,2018-10-19,2018-09-13,2018-10-16
358802,27,2,15,372,28,10209,1,42,3,13.5,17.9,2,17,42,1081,28,939,512,530,1,89,1,1,2018-09-13,2018-10-19,2018-09-13,2018-10-16
358839,5,2,1,968,8,21744,1,84,1,59708,65678,1,8,150,1180,8,940,146,728,1,1,1,1,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358839,5,1,1,968,8,21744,1,84,1,59708,65678,1,8,150,1180,8,940,146,728,1,1,1,1,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358863,5,2,1,969,8,21744,6,84,1,78630,97659,1,8,482,1181,8,941,155,729,1,1,1,1,2018-08-23,2018-12-07,2018-08-28,2018-10-16
358863,5,1,1,969,8,21744,6,84,1,78630,97659,1,8,482,1181,8,941,155,729,1,1,1,1,2018-08-23,2018-12-07,2018-08-28,2018-10-16
358886,25,1,1,970,8,21744,14,62,3,48.0394,55.25,2,80,203,1182,8,942,513,730,147,172,1,1,2018-08-09,2018-11-07,2018-09-25,2018-10-16
358886,25,2,1,970,8,21744,14,62,3,48.0394,55.25,2,80,203,1182,8,942,513,730,147,172,1,1,2018-08-09,2018-11-07,2018-09-25,2018-10-16
358887,34,1,1,971,30,13632,1,36,2,80000,90000,1,16,483,1183,30,943,2,587,1,106,1,2,2018-08-09,2018-11-07,2018-08-09,2018-10-16
358887,34,2,1,971,30,13632,1,36,2,80000,90000,1,16,483,1183,30,943,2,587,1,106,1,2,2018-08-09,2018-11-07,2018-08-09,2018-10-16
358903,31,2,1,972,240,1020B,5,36,3,14.91,14.91,2,102,52,1184,262,944,2,731,148,1,1,1,2018-08-09,2018-11-02,2018-09-07,2018-10-16
358903,31,1,1,972,240,1020B,5,36,3,14.91,14.91,2,102,52,1184,262,944,2,731,148,1,1,1,2018-08-09,2018-11-02,2018-09-07,2018-10-16
358922,5,1,1,973,22,10251,6,22,2,33875,42000,1,8,46,1185,22,945,155,732,1,1,1,1,2018-08-13,2018-12-07,2018-08-13,2018-10-16
358922,5,2,1,973,22,10251,6,22,2,33875,42000,1,8,46,1185,22,945,155,732,1,1,1,1,2018-08-13,2018-12-07,2018-08-13,2018-10-16
358930,6,1,1,974,18,1002A,3,36,2,62862,85000,1,19,28,1186,73,946,2,733,20,15,1,1,2018-09-05,2018-11-02,2018-09-05,2018-10-16
358946,3,1,1,975,35,30080,5,51,2,40212,56272,1,133,343,1187,35,947,514,734,1,173,1,1,2018-08-09,2018-11-02,2018-10-04,2018-10-16
358946,3,1,1,975,35,30080,5,51,2,40212,56272,1,133,343,1187,35,947,514,734,1,173,1,1,2018-08-09,2018-11-02,2018-10-04,2018-10-16
358947,6,1,1,976,18,1002A,3,2,2,62862,81172,1,43,22,1188,73,948,2,735,124,15,1,1,2018-09-05,2018-11-02,2018-09-06,2018-10-16
358949,31,1,1,977,65,13631,1,36,2,61995,71294,1,102,52,1189,70,949,2,736,82,110,1,2,2018-09-07,2018-11-02,2018-09-07,2018-10-16
358949,31,2,1,977,65,13631,1,36,2,61995,71294,1,102,52,1189,70,949,2,736,82,110,1,2,2018-09-07,2018-11-02,2018-09-07,2018-10-16
358950,5,2,1,978,46,51191,1,22,2,36393,45200.16,1,8,484,1190,47,2,155,737,1,1,1,1,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358950,5,1,1,978,46,51191,1,22,2,36393,45200.16,1,8,484,1190,47,2,155,737,1,1,1,1,2018-08-10,2018-12-07,2018-08-10,2018-10-16
358970,5,1,1,979,182,10032,9,22,2,54643,91800,1,156,426,1191,198,950,216,738,1,1,1,2,2018-08-09,2018-12-07,2018-08-09,2018-10-16
358970,5,2,1,979,182,10032,9,22,2,54643,91800,1,156,426,1191,198,950,216,738,1,1,1,2,2018-08-09,2018-12-07,2018-08-09,2018-10-16
358977,5,2,1,980,100,40510,5,97,2,52143,83418,1,8,485,1192,108,951,155,739,1,1,1,1,2018-08-15,2018-12-07,2018-08-15,2018-10-16
358977,5,1,1,980,100,40510,5,97,2,52143,83418,1,8,485,1192,108,951,155,739,1,1,1,1,2018-08-15,2018-12-07,2018-08-15,2018-10-16
358986,5,2,1,981,282,21513,5,22,2,52902,57134.16,1,155,419,1193,300,952,515,740,1,1,1,1,2018-08-23,2018-12-07,2018-08-23,2018-10-16
358986,5,1,1,981,282,21513,5,22,2,52902,57134.16,1,155,419,1193,300,952,515,740,1,1,1,1,2018-08-23,2018-12-07,2018-08-23,2018-10-16
358989,5,2,1,982,224,51181,1,22,1,53857,64135,1,8,482,1194,245,953,155,741,1,1,1,1,2018-10-11,2019-02-07,2018-10-11,2018-10-16
358989,5,1,1,982,224,51181,1,22,1,53857,64135,1,8,482,1194,245,953,155,741,1,1,1,1,2018-10-11,2019-02-07,2018-10-11,2018-10-16
358995,5,1,1,983,8,21744,6,84,2,78630,98820,1,165,486,1195,8,954,155,742,1,1,1,1,2018-08-15,2018-12-07,2018-09-10,2018-10-16
